instant,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,season,time_cluster
12698,2012-06-18,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343,0,37,37,37,2,Pagi
12699,2012-06-18,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,145,2,Siang
12700,2012-06-18,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194,27,447,474,474,2,Siang
12701,2012-06-18,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,250,2,Siang
12702,2012-06-18,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045,13,78,91,91,2,Siang
12703,2012-06-18,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,121,2,Siang
12704,2012-06-18,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,168,2,Siang
12705,2012-06-18,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343,51,174,225,225,2,Sore
12706,2012-06-18,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219,219,2,Sore
12707,2012-06-18,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237,237,2,Sore
12708,2012-06-18,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332,332,2,Sore
12709,2012-06-18,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723,723,2,Sore
12710,2012-06-18,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,642,2,Sore
12711,2012-06-18,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,463,2,Malam
12712,2012-06-18,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343,45,317,362,362,2,Malam
12713,2012-06-18,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045,35,238,273,273,2,Malam
12714,2012-06-18,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,164,2,Malam
12715,2012-06-18,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194,17,57,74,74,2,Malam
12716,2012-06-19,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,35,2,
12717,2012-06-19,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,14,2,Pagi
12718,2012-06-19,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,15,2,Pagi
12719,2012-06-19,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,8,2,Pagi
12720,2012-06-19,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343,1,9,10,10,2,Pagi
12721,2012-06-19,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194,3,34,37,37,2,Pagi
12722,2012-06-19,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,161,2,Pagi
12723,2012-06-19,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343,18,462,480,480,2,Siang
12724,2012-06-19,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642,40,633,673,673,2,Siang
12725,2012-06-19,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328,328,2,Siang
12726,2012-06-19,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896,44,136,180,180,2,Siang
12727,2012-06-19,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343,56,174,230,230,2,Siang
12728,2012-06-19,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,70,222,292,292,2,Siang
12729,2012-06-19,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272,272,2,Sore
12730,2012-06-19,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227,227,2,Sore
12731,2012-06-19,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,259,2,Sore
12732,2012-06-19,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334,334,2,Sore
12733,2012-06-19,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,86,725,811,811,2,Sore
12734,2012-06-19,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,795,2,Sore
12735,2012-06-19,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,514,2,Malam
12736,2012-06-19,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458,458,2,Malam
12737,2012-06-19,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,276,2,Malam
12738,2012-06-19,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,51,240,291,291,2,Malam
12739,2012-06-19,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343,23,102,125,125,2,Malam
12740,2012-06-20,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194,5,48,53,53,2,
12741,2012-06-20,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,7,20,27,27,2,Pagi
12742,2012-06-20,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6,6,2,Pagi
12743,2012-06-20,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,2,6,8,8,2,Pagi
12744,2012-06-20,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7,7,2,Pagi
12745,2012-06-20,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896,2,37,39,39,2,Pagi
12746,2012-06-20,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,9,156,165,165,2,Pagi
12747,2012-06-20,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0,20,444,464,464,2,Siang
12748,2012-06-20,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643,643,2,Siang
12749,2012-06-20,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0,40,276,316,316,2,Siang
12750,2012-06-20,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343,41,126,167,167,2,Siang
12751,2012-06-20,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,54,134,188,188,2,Siang
12752,2012-06-20,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,30,150,180,180,2,Siang
12753,2012-06-20,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045,48,163,211,211,2,Sore
12754,2012-06-20,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194,56,134,190,190,2,Sore
12755,2012-06-20,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0,36,143,179,179,2,Sore
12756,2012-06-20,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045,51,284,335,335,2,Sore
12757,2012-06-20,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0,80,611,691,691,2,Sore
12758,2012-06-20,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0,81,591,672,672,2,Sore
12759,2012-06-20,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537,90,449,539,539,2,Malam
12760,2012-06-20,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239,81,326,407,407,2,Malam
12761,2012-06-20,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896,42,302,344,344,2,Malam
12762,2012-06-20,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045,31,226,257,257,2,Malam
12763,2012-06-20,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045,21,102,123,123,2,Malam
12764,2012-06-21,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,16,53,69,69,3,
12765,2012-06-21,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,2,16,18,18,3,Pagi
12766,2012-06-21,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045,11,7,18,18,3,Pagi
12767,2012-06-21,1,6,3,0,4,1,1,0.72,0.697,0.74,0.0,3,8,11,11,3,Pagi
12768,2012-06-21,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,1,11,12,12,3,Pagi
12769,2012-06-21,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045,3,37,40,40,3,Pagi
12770,2012-06-21,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896,3,147,150,150,3,Pagi
12771,2012-06-21,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,26,437,463,463,3,Siang
12772,2012-06-21,1,6,8,0,4,1,1,0.74,0.697,0.7,0.0,27,563,590,590,3,Siang
12773,2012-06-21,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,32,224,256,256,3,Siang
12774,2012-06-21,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045,36,114,150,150,3,Siang
12775,2012-06-21,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343,40,121,161,161,3,Siang
12776,2012-06-21,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194,33,182,215,215,3,Siang
12777,2012-06-21,1,6,13,0,4,1,1,0.9,0.8182,0.35,0.0,31,141,172,172,3,Sore
12778,2012-06-21,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642,27,149,176,176,3,Sore
12779,2012-06-21,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642,40,154,194,194,3,Sore
12780,2012-06-21,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343,37,283,320,320,3,Sore
12781,2012-06-21,1,6,17,0,4,1,1,0.88,0.7879,0.37,0.0,80,535,615,615,3,Sore
12782,2012-06-21,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,78,562,640,640,3,Sore
12783,2012-06-21,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,84,415,499,499,3,Malam
12784,2012-06-21,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,79,357,436,436,3,Malam
12785,2012-06-21,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,55,256,311,311,3,Malam
12786,2012-06-21,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,22,221,243,243,3,Malam
12787,2012-06-21,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,12,134,146,146,3,Malam
12788,2012-06-22,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,16,77,93,93,3,
12789,2012-06-22,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,3,28,31,31,3,Pagi
12790,2012-06-22,1,6,2,0,5,1,1,0.74,0.7121,0.79,0.0,0,12,12,12,3,Pagi
12791,2012-06-22,1,6,3,0,5,1,1,0.74,0.7121,0.79,0.0,1,6,7,7,3,Pagi
12792,2012-06-22,1,6,4,0,5,1,2,0.76,0.7273,0.66,0.0,3,7,10,10,3,Pagi
12793,2012-06-22,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,3,35,38,38,3,Pagi
12794,2012-06-22,1,6,6,0,5,1,2,0.74,0.697,0.66,0.0,4,118,122,122,3,Pagi
12795,2012-06-22,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,19,340,359,359,3,Siang
12796,2012-06-22,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,49,564,613,613,3,Siang
12797,2012-06-22,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,55,278,333,333,3,Siang
12798,2012-06-22,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,52,133,185,185,3,Siang
12799,2012-06-22,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,76,160,236,236,3,Siang
12800,2012-06-22,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,63,191,254,254,3,Siang
12801,2012-06-22,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,72,228,300,300,3,Sore
12802,2012-06-22,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,65,198,263,263,3,Sore
12803,2012-06-22,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,72,212,284,284,3,Sore
12804,2012-06-22,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,67,313,380,380,3,Sore
12805,2012-06-22,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,95,551,646,646,3,Sore
12806,2012-06-22,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,62,443,505,505,3,Sore
12807,2012-06-22,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,45,317,362,362,3,Malam
12808,2012-06-22,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,31,171,202,202,3,Malam
12809,2012-06-22,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,40,177,217,217,3,Malam
12810,2012-06-22,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197,197,3,Malam
12811,2012-06-22,1,6,23,0,5,1,2,0.66,0.6212,0.74,0.0,29,145,174,174,3,Malam
12812,2012-06-23,1,6,0,0,6,0,1,0.64,0.5758,0.83,0.0,14,102,116,116,3,
12813,2012-06-23,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123,123,3,Pagi
12814,2012-06-23,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,18,75,93,93,3,Pagi
12815,2012-06-23,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,10,32,42,42,3,Pagi
12816,2012-06-23,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,6,13,19,19,3,Pagi
12817,2012-06-23,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,1,11,12,12,3,Pagi
12818,2012-06-23,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,10,37,47,47,3,Pagi
12819,2012-06-23,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59,78,78,3,Siang
12820,2012-06-23,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,34,133,167,167,3,Siang
12821,2012-06-23,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332,332,3,Siang
12822,2012-06-23,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,177,317,494,494,3,Siang
12823,2012-06-23,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,167,349,516,516,3,Siang
12824,2012-06-23,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,203,399,602,602,3,Siang
12825,2012-06-23,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,226,338,564,564,3,Sore
12826,2012-06-23,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,238,371,609,609,3,Sore
12827,2012-06-23,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483,483,3,Sore
12828,2012-06-23,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,196,317,513,513,3,Sore
12829,2012-06-23,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,214,316,530,530,3,Sore
12830,2012-06-23,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,194,287,481,481,3,Sore
12831,2012-06-23,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,185,240,425,425,3,Malam
12832,2012-06-23,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,158,228,386,386,3,Malam
12833,2012-06-23,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,99,223,322,322,3,Malam
12834,2012-06-23,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,101,178,279,279,3,Malam
12835,2012-06-23,1,6,23,0,6,0,1,0.72,0.6515,0.44,0.0,69,156,225,225,3,Malam
12836,2012-06-24,1,6,0,0,0,0,1,0.7,0.6515,0.51,0.0,31,132,163,163,3,
12837,2012-06-24,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,39,88,127,127,3,Pagi
12838,2012-06-24,1,6,2,0,0,0,2,0.68,0.6364,0.51,0.0,34,80,114,114,3,Pagi
12839,2012-06-24,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,19,41,60,60,3,Pagi
12840,2012-06-24,1,6,4,0,0,0,2,0.66,0.6212,0.65,0.0,4,9,13,13,3,Pagi
12841,2012-06-24,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8,8,3,Pagi
12842,2012-06-24,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,6,19,25,25,3,Pagi
12843,2012-06-24,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71,71,3,Siang
12844,2012-06-24,1,6,8,0,0,0,1,0.7,0.6515,0.58,0.0,38,103,141,141,3,Siang
12845,2012-06-24,1,6,9,0,0,0,1,0.72,0.6667,0.51,0.0,63,169,232,232,3,Siang
12846,2012-06-24,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.0,161,291,452,452,3,Siang
12847,2012-06-24,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,215,291,506,506,3,Siang
12848,2012-06-24,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,227,329,556,556,3,Siang
12849,2012-06-24,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,237,348,585,585,3,Sore
12850,2012-06-24,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,253,298,551,551,3,Sore
12851,2012-06-24,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,197,290,487,487,3,Sore
12852,2012-06-24,1,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,181,280,461,461,3,Sore
12853,2012-06-24,1,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,203,329,532,532,3,Sore
12854,2012-06-24,1,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,186,348,534,534,3,Sore
12855,2012-06-24,1,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,176,247,423,423,3,Malam
12856,2012-06-24,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,108,224,332,332,3,Malam
12857,2012-06-24,1,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,76,177,253,253,3,Malam
12858,2012-06-24,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,53,125,178,178,3,Malam
12859,2012-06-24,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,20,67,87,87,3,Malam
12860,2012-06-25,1,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,31,37,68,68,3,
12861,2012-06-25,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31,31,3,Pagi
12862,2012-06-25,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,4,10,14,14,3,Pagi
12863,2012-06-25,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,1,4,5,5,3,Pagi
12864,2012-06-25,1,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,0,4,4,4,3,Pagi
12865,2012-06-25,1,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,1,42,43,43,3,Pagi
12866,2012-06-25,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158,158,3,Pagi
12867,2012-06-25,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,30,455,485,485,3,Siang
12868,2012-06-25,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,53,555,608,608,3,Siang
12869,2012-06-25,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268,268,3,Siang
12870,2012-06-25,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,58,126,184,184,3,Siang
12871,2012-06-25,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181,181,3,Siang
12872,2012-06-25,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,74,196,270,270,3,Siang
12873,2012-06-25,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,79,181,260,260,3,Sore
12874,2012-06-25,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,90,161,251,251,3,Sore
12875,2012-06-25,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,65,168,233,233,3,Sore
12876,2012-06-25,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414,414,3,Sore
12877,2012-06-25,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,76,757,833,833,3,Sore
12878,2012-06-25,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791,791,3,Sore
12879,2012-06-25,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,74,508,582,582,3,Malam
12880,2012-06-25,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,100,375,475,475,3,Malam
12881,2012-06-25,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281,331,331,3,Malam
12882,2012-06-25,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187,187,3,Malam
12883,2012-06-25,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,15,88,103,103,3,Malam
12884,2012-06-26,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37,37,3,
12885,2012-06-26,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,11,19,30,30,3,Pagi
12886,2012-06-26,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9,9,3,Pagi
12887,2012-06-26,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,2,7,9,9,3,Pagi
12888,2012-06-26,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,1,9,10,10,3,Pagi
12889,2012-06-26,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,3,36,39,39,3,Pagi
12890,2012-06-26,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188,188,3,Pagi
12891,2012-06-26,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552,552,3,Siang
12892,2012-06-26,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656,656,3,Siang
12893,2012-06-26,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328,328,3,Siang
12894,2012-06-26,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190,190,3,Siang
12895,2012-06-26,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,46,189,235,235,3,Siang
12896,2012-06-26,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,80,228,308,308,3,Siang
12897,2012-06-26,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306,306,3,Sore
12898,2012-06-26,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267,267,3,Sore
12899,2012-06-26,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317,317,3,Sore
12900,2012-06-26,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416,416,3,Sore
12901,2012-06-26,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900,900,3,Sore
12902,2012-06-26,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824,824,3,Sore
12903,2012-06-26,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612,612,3,Malam
12904,2012-06-26,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505,505,3,Malam
12905,2012-06-26,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328,328,3,Malam
12906,2012-06-26,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245,245,3,Malam
12907,2012-06-26,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131,131,3,Malam
12908,2012-06-27,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,54,3,
12909,2012-06-27,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23,23,3,Pagi
12910,2012-06-27,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14,14,3,Pagi
12911,2012-06-27,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8,8,3,Pagi
12912,2012-06-27,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11,11,3,Pagi
12913,2012-06-27,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36,36,3,Pagi
12914,2012-06-27,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200,200,3,Pagi
12915,2012-06-27,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,527,3,Siang
12916,2012-06-27,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687,687,3,Siang
12917,2012-06-27,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,282,3,Siang
12918,2012-06-27,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,172,3,Siang
12919,2012-06-27,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209,209,3,Siang
12920,2012-06-27,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322,322,3,Siang
12921,2012-06-27,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321,321,3,Sore
12922,2012-06-27,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270,270,3,Sore
12923,2012-06-27,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249,249,3,Sore
12924,2012-06-27,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392,392,3,Sore
12925,2012-06-27,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843,843,3,Sore
12926,2012-06-27,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804,804,3,Sore
12927,2012-06-27,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643,643,3,Malam
12928,2012-06-27,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,445,3,Malam
12929,2012-06-27,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,367,3,Malam
12930,2012-06-27,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,297,3,Malam
12931,2012-06-27,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,159,3,Malam
12932,2012-06-28,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,54,3,
12933,2012-06-28,1,6,1,0,4,1,1,0.66,0.6212,0.54,0.0,11,14,25,25,3,Pagi
12934,2012-06-28,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,13,3,Pagi
12935,2012-06-28,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,7,3,Pagi
12936,2012-06-28,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,11,3,Pagi
12937,2012-06-28,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,47,3,Pagi
12938,2012-06-28,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,193,3,Pagi
12939,2012-06-28,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,508,3,Siang
12940,2012-06-28,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,617,3,Siang
12941,2012-06-28,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,351,3,Siang
12942,2012-06-28,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,184,3,Siang
12943,2012-06-28,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,211,3,Siang
12944,2012-06-28,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,276,3,Siang
12945,2012-06-28,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,236,3,Sore
12946,2012-06-28,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,254,3,Sore
